geneName,logFC,adj.P.Val,significance
TMEM181,1.1514120892768824,2.175103390129828e-11,UP Significant
FYN,-1.415696169578835,2.2619538999791438e-11,DOWN Significant
PRR12,1.0427123126133675,2.2791643774413606e-11,UP Significant
PLEKHF2,1.1458716631771262,2.2966365140151826e-11,UP Significant
MROH1,1.2291705586766644,2.2971738852203208e-11,UP Significant
TMEM88,1.1185330759790089,2.366845591786975e-11,UP Significant
CERS4,1.031212143758128,2.388493798449203e-11,UP Significant
LINC00665,2.468731398189938,2.4120971526848026e-11,UP Significant
AACS,1.4449133367079707,2.4142866439801444e-11,UP Significant
UROC1,-2.8461575913100186,2.4208174690515563e-11,DOWN Significant
ELP1,1.5626120958715193,2.4229510434018166e-11,UP Significant
TYMS,2.0766535173211484,2.4563354846963995e-11,UP Significant
KMT2D,1.04699804727152,2.4673882684397344e-11,UP Significant
CEP95,1.0164577376402435,2.4673882684397344e-11,UP Significant
TPRN,1.2880166121676329,2.4953814104116655e-11,UP Significant
HSD11B2,1.0272640125809904,2.4997713755432678e-11,UP Significant
TRIM8,1.04369417611169,2.5844918748293703e-11,UP Significant
HDAC1,1.0537111571166866,2.6255144114243817e-11,UP Significant
TMEM185B,1.1502688005444877,2.6468635842101475e-11,UP Significant
ANXA2,1.7012349134511355,2.6825627084722512e-11,UP Significant
CTC-505O3.2,-2.3121552537275485,2.7577902670549347e-11,DOWN Significant
ASS1,-1.9088665643810714,2.8119112796411507e-11,DOWN Significant
UHRF1BP1,1.0134893593347951,2.8191646474655398e-11,UP Significant
H2BC12,1.4288709932514507,2.868453564793133e-11,UP Significant
C12orf73,1.296561177116863,2.8801591546724103e-11,UP Significant
HIGD1B,1.1641604050409917,2.8830473357371387e-11,UP Significant
TUBA5P,1.4958194501206266,2.938653524325194e-11,UP Significant
DEK,1.3901487053473982,2.938690042642537e-11,UP Significant
CPNE1,1.39856812695478,2.983354746652901e-11,UP Significant
POLDIP3,1.1858637393430729,3.0205393101002955e-11,UP Significant
ALDOA,1.3805160224848008,3.04051759067937e-11,UP Significant
PRXL2B,1.2915727523758926,3.169408691288887e-11,UP Significant
GLS2,-3.2247936476707415,3.186052642355902e-11,DOWN Significant
NOLC1,1.0164092584046562,3.198744999954069e-11,UP Significant
PELP1,1.0715040821878028,3.233553160278092e-11,UP Significant
SMC3,1.284806688701439,3.323410283028371e-11,UP Significant
C19orf48,1.7210378292902848,3.439150180122995e-11,UP Significant
RTL10,1.1363140852222038,3.5011744250321063e-11,UP Significant
KRTCAP3,-1.9838378361311952,3.5273413413268595e-11,DOWN Significant
TRAIP,1.2929521685963077,3.531904119339943e-11,UP Significant
EP400,1.1109062353749442,3.5337591829261304e-11,UP Significant
SLC9A3R1,1.1339625283751769,3.600482178768354e-11,UP Significant
YWHAZ,1.5414127232340906,3.614145380990519e-11,UP Significant
GIGYF1,1.0188084289116501,3.6330535600314146e-11,UP Significant
ZMIZ1,1.2104921248908225,3.85780958129828e-11,UP Significant
RPS27,1.3130133559666035,3.907975076969692e-11,UP Significant
SULT1A1,-1.7026950378855643,3.9335219879992466e-11,DOWN Significant
GYS2,-2.9922180089974955,3.95374125089602e-11,DOWN Significant
FBXL19,1.1480005031468599,4.0344369737419633e-11,UP Significant
SC5D,-1.0454297903778595,4.075749744629579e-11,DOWN Significant
KIF23,1.4680854177757066,4.1127637687455775e-11,UP Significant
LZTS3,1.091232555718104,4.131915937570658e-11,UP Significant
SNHG1,1.676688937366825,4.17553595227509e-11,UP Significant
PPM1F,1.107571636786278,4.1787904219915165e-11,UP Significant
MEA1,1.6176644470457227,4.25499295666923e-11,UP Significant
PLXNC1,1.5580203472714176,4.386197942900957e-11,UP Significant
CHD4,1.0933781904570283,4.4901369598477397e-11,UP Significant
SCMH1,1.0256157040678122,4.545432308546928e-11,UP Significant
ABCC6P2,1.3790733527193977,4.5472213975565716e-11,UP Significant
PLXNA2,1.0219516069329995,4.610761664409918e-11,UP Significant
RPS20,1.0340458539649777,4.6117663708909404e-11,UP Significant
DMGDH,-1.8366986135245416,4.627079297926403e-11,DOWN Significant
HBB,-2.0013897869521013,4.681664184268249e-11,DOWN Significant
TTF2,1.1091430851846227,4.719980067518468e-11,UP Significant
PDE7B,-1.0535275888417748,4.7508107382098356e-11,DOWN Significant
FOSB,-1.8371777809202017,4.7508107382098356e-11,DOWN Significant
H4C14,1.8095182625456903,4.901362946932194e-11,UP Significant
EXTL3,1.4094327453773212,4.904489625875983e-11,UP Significant
VHL,1.0829174437070974,4.905299343945411e-11,UP Significant
RP11-327J17.2,-1.0016913311360205,4.939265908352631e-11,DOWN Significant
ADH4,-4.405249400136955,4.940470520684862e-11,DOWN Significant
SMAD3,1.0636102467004598,4.9560609875645717e-11,UP Significant
ORC1,1.021063155902048,5.0776480370477105e-11,UP Significant
DGCR2,1.1883082860264707,5.124829942048581e-11,UP Significant
ZMYM3,1.1486049797481541,5.170676418992282e-11,UP Significant
UGP2,-1.108253152451101,5.213453515568444e-11,DOWN Significant
H4C15,1.5099956568215873,5.337855143096559e-11,UP Significant
GALNT1,1.244134891751806,5.404379037045789e-11,UP Significant
MAFG,1.2353052359473062,5.5540309074016206e-11,UP Significant
TKFC,-1.8282465331415318,5.7041862327340106e-11,DOWN Significant
CYP2A6,-5.351030987723074,5.736267022568164e-11,DOWN Significant
FANCA,1.015938931645526,5.907337457928366e-11,UP Significant
DEPDC7,-1.1985551004692296,6.1544474825152094e-11,DOWN Significant
C9orf40,1.1961591790222315,6.452367737548562e-11,UP Significant
H2AJ,1.0226560777757774,6.456798573464125e-11,UP Significant
MIS18A,1.3765918939516206,6.534260709927495e-11,UP Significant
EME1,1.0441533647206276,6.646952042083502e-11,UP Significant
RP11-425L10.1,1.306782017643393,6.704633248574648e-11,UP Significant
GTSE1,1.428044307133455,7.079158298834862e-11,UP Significant
H4C8,1.3274426235376737,7.164273130313793e-11,UP Significant
NUP188,1.102121880634479,7.298425845592397e-11,UP Significant
UHRF1,1.8977935341452659,7.326318534987857e-11,UP Significant
KIFC1,1.2547797221931118,7.426191062230394e-11,UP Significant
ASPDH,-2.645276915068499,7.534192949019089e-11,DOWN Significant
FOS,-2.548696635665118,7.543748790466467e-11,DOWN Significant
ABHD3,1.2706250389855573,7.610614588463004e-11,UP Significant
CD93,1.0402864260201088,7.6218394707815e-11,UP Significant
PACS1,1.1820704957995596,7.662799030058162e-11,UP Significant
RELB,1.469264088711261,7.725614577120479e-11,UP Significant
DMTF1,1.0917482430167635,7.873312922531798e-11,UP Significant
NCOA6,1.0467304706443572,7.893212539162614e-11,UP Significant
SHTN1,1.0345846727013082,8.009016165049527e-11,UP Significant
SKA2,1.0656676650816568,8.069251265410285e-11,UP Significant
SULT1C2,2.5126548690067008,8.07426949695496e-11,UP Significant
P3H1,1.2775424650482439,8.141639653156132e-11,UP Significant
PEG10,4.658538099201229,8.1652560655386e-11,UP Significant
FNDC3B,1.1601245073176538,8.183968752169867e-11,UP Significant
SNHG3,1.2737582230585351,8.190393988638604e-11,UP Significant
G6PC3,1.2211809642611051,8.197984465475162e-11,UP Significant
NSD2,1.3530247059795706,8.20010407732681e-11,UP Significant
TGFBR1,1.178245733371913,8.47175631952015e-11,UP Significant
KCNS3,-1.3122037311191306,8.667069078113922e-11,DOWN Significant
GNB5,1.2630885573464354,8.750577471954192e-11,UP Significant
RPL7A,1.0965817216907343,8.809849281889068e-11,UP Significant
FBXL6,1.3743132167800942,9.375835383281072e-11,UP Significant
NR0B2,-2.4756442785713118,9.421178204689121e-11,DOWN Significant
TACC2,1.3030068330867315,9.427742219576606e-11,UP Significant
CTDSP2,1.3556289056868942,9.466915195218018e-11,UP Significant
CENPO,1.2381929976690387,9.501636307795826e-11,UP Significant
DEPDC1B,1.5176412755039677,9.762503273126015e-11,UP Significant
SLC43A2,1.1332586623961625,9.876099153712718e-11,UP Significant
ITGAV,1.2383898092990977,9.982620216268125e-11,UP Significant
TMEM150B,1.915223555175271,1.0380354524003666e-10,UP Significant
RNF152,-1.344656775947393,1.0442245824321388e-10,DOWN Significant
ME2,1.0037164434377348,1.0632906647577193e-10,UP Significant
CLSTN3,1.4075834103438583,1.0668930160196398e-10,UP Significant
RRP36,1.6095250270951742,1.076217009749072e-10,UP Significant
PHYHD1,-2.373821564397029,1.0782545545605244e-10,DOWN Significant
ZFC3H1,1.0170976422539517,1.0913224141055875e-10,UP Significant
PALM3,-1.1226087991444664,1.0956011381257188e-10,DOWN Significant
ALDH2,-1.9935610653365332,1.1045651694737204e-10,DOWN Significant
PLPPR1,1.6154851015635399,1.1226527951315686e-10,UP Significant
MAP4K4,1.5402062010856792,1.1293171948435832e-10,UP Significant
SPON2,2.18221543612219,1.1368112953391054e-10,UP Significant
MIER2,1.2276068080591103,1.138997578798746e-10,UP Significant
SEMA6C,1.4717129448869075,1.1427405065733949e-10,UP Significant
CASP2,1.1164762803294503,1.142815008637649e-10,UP Significant
ANP32A,1.0238353483202225,1.1458738614561784e-10,UP Significant
SCARB1,1.1321305951846847,1.1721456861772946e-10,UP Significant
PDIA4,1.2002313824638398,1.2011166182790376e-10,UP Significant
ZNF605,1.023747970116141,1.226443866410705e-10,UP Significant
ACADL,-1.9042407788972133,1.278763522779283e-10,DOWN Significant
RP4-568C11.4,-1.5317766178753982,1.278763522779283e-10,DOWN Significant
TXN,1.1825957558062674,1.2903639276471913e-10,UP Significant
PRR7,1.5382236114483865,1.3049952302065132e-10,UP Significant
ATP1B3,1.421315547686516,1.3460781588625958e-10,UP Significant
PARPBP,1.6305056928282102,1.3578383716691428e-10,UP Significant
FOXK1,1.1171183539669447,1.3637129211204145e-10,UP Significant
DNAJC9,1.5466840257022665,1.3776727777769081e-10,UP Significant
MTA3,1.319292017891721,1.3789835466809835e-10,UP Significant
SSBP4,1.4776991228780934,1.3806810148165575e-10,UP Significant
JAG2,1.5216198672132473,1.3889267711717232e-10,UP Significant
ABCF2-H2BE1,1.0671655899549788,1.3949405767986816e-10,UP Significant
LINC02762,-1.0018665132912792,1.3951371803876763e-10,DOWN Significant
RP11-546D6.3,1.123003368815578,1.3957403082026657e-10,UP Significant
ZNF706,1.2167093894741239,1.398748486399029e-10,UP Significant
MFSD6,1.282785859049911,1.402887032141418e-10,UP Significant
ITGA5,1.4146441257722562,1.4134424678191753e-10,UP Significant
SPATC1L,1.5157209807257104,1.4292287073727962e-10,UP Significant
LRRC45,1.2611595080760138,1.4558390257590506e-10,UP Significant
ZNF329,1.007264357664426,1.4804873981283996e-10,UP Significant
TAF1D,1.0684477000538335,1.492099913199521e-10,UP Significant
DLG5,1.4512783121800727,1.5484466765788155e-10,UP Significant
RPL39,1.1157457994339257,1.551797227055432e-10,UP Significant
UGT2B10,-2.7124397587372977,1.5894039898245056e-10,DOWN Significant
HES6,1.753251137264914,1.616571179496409e-10,UP Significant
ACIN1,1.1222948689067227,1.6226400319103742e-10,UP Significant
CDC42EP4,1.2112421977674135,1.6226400319103742e-10,UP Significant
CTDSPL2,1.0044758878531679,1.6712927418209826e-10,UP Significant
RPL23,1.21075873918066,1.6756064667114368e-10,UP Significant
PLK4,1.0834484989278839,1.676100019950961e-10,UP Significant
CASP4LP,1.09145799236876,1.6820817800198513e-10,UP Significant
GPD1,-2.5006937470280968,1.7072726047087252e-10,DOWN Significant
RAB26,-1.495135022646355,1.7301917612483397e-10,DOWN Significant
WDR76,1.265548591646841,1.7402805040327673e-10,UP Significant
CDKN2B,1.0582147062199878,1.741284394310833e-10,UP Significant
H3P6,1.3510532730664568,1.7626732182133795e-10,UP Significant
DNMT1,1.408937898960522,1.773245684139715e-10,UP Significant
RPL23A,1.2224863562584645,1.7941947581703077e-10,UP Significant
GNAZ,1.5552295414413824,1.8040967787219737e-10,UP Significant
NES,1.556588355460526,1.8251774049650407e-10,UP Significant
LRRC24,1.1926977428239225,1.8266163447659584e-10,UP Significant
ZNF252P,1.0099877405396565,1.8473951773761549e-10,UP Significant
ETS2,-1.0446839896777567,1.9032871346255558e-10,DOWN Significant
OGT,1.0258618980620562,1.9175996432177848e-10,UP Significant
PPP2R5D,1.764320336261906,1.9288157320679795e-10,UP Significant
ZNF468,1.3225682719691454,1.9405577419186155e-10,UP Significant
ATP2B1,1.0803682311796972,1.9631553640094668e-10,UP Significant
CEP78,1.0188073818590087,2.0046933528189996e-10,UP Significant
PANK1,-1.320949680819672,2.0733129906411519e-10,DOWN Significant
RP11-161H23.5,1.3477642569510557,2.111921461022599e-10,UP Significant
ZNF775,1.0411579827098127,2.1208968336216947e-10,UP Significant
SPARCL1,2.191465869321012,2.1478462690436491e-10,UP Significant
NELFA,1.0417962061746104,2.1488664624765962e-10,UP Significant
GINS2,1.018491280729922,2.16443044454976e-10,UP Significant
TIA1,1.2608267569883553,2.2190570768685984e-10,UP Significant
PAFAH1B3,2.1486507255164042,2.2231030911338268e-10,UP Significant
ENSG00000269823,1.1165209667623763,2.2955544293175237e-10,UP Significant
WASF1,1.5111730422515983,2.2971267877885275e-10,UP Significant
PPARG,1.3781582242904906,2.3279010962277755e-10,UP Significant
TXNDC16,1.1065419978788287,2.3464339132253615e-10,UP Significant
TMEM237,1.3294279620245704,2.4413815664024585e-10,UP Significant
PRAF2,1.1204343148698173,2.500215638331689e-10,UP Significant
PPARD,1.255711643768202,2.567106082860763e-10,UP Significant
PRDM4,1.1003507181871601,2.6244967936864233e-10,UP Significant
GPSM2,1.2284935737855118,2.6370235414831584e-10,UP Significant
PAK4,1.1905809605647932,2.665774228966215e-10,UP Significant
PFKFB2,1.2123353879223129,2.7301426448152867e-10,UP Significant
ATP2B4,1.185445952242306,2.8280567468167944e-10,UP Significant
GOLGA2P7,1.7422089840767203,2.858651010604853e-10,UP Significant
FCGR2B,-2.1100690724857287,2.8647125765087253e-10,DOWN Significant
NAAA,-1.4485141855812573,2.879378386220541e-10,DOWN Significant
PSMC3IP,1.1537829192504307,3.051659707980346e-10,UP Significant
GGCT,1.0525642595720965,3.0864080918079927e-10,UP Significant
NOTCH3,1.5675942106026088,3.097675930561854e-10,UP Significant
NPIPA7,1.1545899646219142,3.125012735341394e-10,UP Significant
PLCG1,1.4281187413829248,3.136733622187703e-10,UP Significant
RPL15P3,1.0039437924393546,3.178994929462326e-10,UP Significant
MCU,1.121140301555167,3.215125413071356e-10,UP Significant
SPIRE2,1.3328438346373666,3.217028352093422e-10,UP Significant
S100A10,1.5126412994746552,3.285199495354062e-10,UP Significant
SNHG18,-1.1630554957427863,3.285199495354062e-10,DOWN Significant
MAPRE1,1.2710830100859618,3.3597675444648334e-10,UP Significant
PHIP,1.0055797138656954,3.391065291875147e-10,UP Significant
DCN,-3.9106089863532145,3.4543877723173636e-10,DOWN Significant
RPL37,1.004709596371276,3.4861516178366323e-10,UP Significant
RPLP0,1.383080857371727,3.5003670537684805e-10,UP Significant
ACAA2,-1.361983291021243,3.514111174370823e-10,DOWN Significant
CENPBD1P1,1.014555634098532,3.546444800295722e-10,UP Significant
PDZK1,1.4257311124734002,3.6333596267241894e-10,UP Significant
IFT22,1.0311552181499546,3.6638031324850274e-10,UP Significant
PRMT1,1.15997090846189,3.708747239496645e-10,UP Significant
MRAS,1.4748261143669732,3.7399798260624676e-10,UP Significant
ZNF710,1.3559238879892128,3.8458352911868387e-10,UP Significant
SPINDOC,1.5271557387261037,3.8729850182755985e-10,UP Significant
PAQR4,1.629274208539762,3.8729850182755985e-10,UP Significant
POLR1D,1.0161761746969287,3.874702320899917e-10,UP Significant
IGF2BP3,1.7412279641098924,3.88157521299551e-10,UP Significant
REEP4,1.1294042019622457,3.8924646963339336e-10,UP Significant
ATIC,1.1041238928393415,3.915830602205985e-10,UP Significant
MAPK1IP1L,1.0508863542512739,3.938492949509412e-10,UP Significant
RAI1,1.0784415539880667,3.9852441967267856e-10,UP Significant
IGSF8,1.1540272070037032,4.0282194310712454e-10,UP Significant
GAPDH,1.126043249408223,4.0513228625140595e-10,UP Significant
NT5C2,1.112249337269247,4.189717080732003e-10,UP Significant
DCK,1.0394290898465928,4.3489960683039965e-10,UP Significant
ASXL1,1.168766435130573,4.365546675237798e-10,UP Significant
CYP4A22,-2.7837754018209058,4.38451039505579e-10,DOWN Significant
KLHL21,1.0603296146540249,4.394487842056307e-10,UP Significant
HSP90B1,1.2212776375187495,4.5068046586920396e-10,UP Significant
MBNL3,1.6135107026990498,4.5213151288061686e-10,UP Significant
FAIM,1.4511715778750491,4.55258835871557e-10,UP Significant
STK36,1.033613736548492,4.5717566952223073e-10,UP Significant
ARID3B,1.0938557481659985,4.582272992472333e-10,UP Significant
CARD8,1.0001067734455695,4.6499332433208194e-10,UP Significant
CILK1,1.4274967328071924,4.686803006260216e-10,UP Significant
FZD5,1.0782684446687525,4.691679647875972e-10,UP Significant
LINC01138,1.6417676148211782,4.696366671440713e-10,UP Significant
C12orf76,1.0534169233851536,4.732201205494025e-10,UP Significant
TMEM9,1.5202133671085676,4.933301911745825e-10,UP Significant
ZNF518A,1.0290550450349276,4.938355382097188e-10,UP Significant
PABPC1,1.6101212718325755,5.059917901346291e-10,UP Significant
FAM110A,1.2911635793346175,5.078920386327109e-10,UP Significant
BCAS4,1.1151523789845261,5.121448143577109e-10,UP Significant
BAG3,1.0331330212945913,5.134675618496171e-10,UP Significant
SLF2,1.0343181256034635,5.274375704836672e-10,UP Significant
GADD45B,-1.7993608444195255,5.27838511762782e-10,DOWN Significant
C12orf57,1.0232660358070476,5.296929685052541e-10,UP Significant
BTBD3,1.265742915018988,5.318825850332242e-10,UP Significant
FAM53B,1.020591762583757,5.520913528972619e-10,UP Significant
RPS18,1.2406085334801809,5.525521144418102e-10,UP Significant
RPL30,1.125971579190983,5.616773264003976e-10,UP Significant
CCNE1,1.3114170483315362,5.625538859928623e-10,UP Significant
NPM1P27,1.1245098560361617,5.712327968528813e-10,UP Significant
MMP14,1.6755961635598595,5.796886724892693e-10,UP Significant
PJA1,1.0798204413445605,5.835150077328589e-10,UP Significant
GLYAT,-3.8545630975247605,5.839933960109522e-10,DOWN Significant
RALGPS2,1.0526150901144424,6.023841636764631e-10,UP Significant
CFHR3,-3.080473601901925,6.061852035557999e-10,DOWN Significant
PKD1P4,1.2756102968885905,6.220689815720865e-10,UP Significant
DAPK2,1.1992084290928617,6.234906994483856e-10,UP Significant
RPL8,1.3482663832557975,6.35802241603799e-10,UP Significant
IKBKG,1.1498795041090983,6.381152188023745e-10,UP Significant
ACAD11,-1.2519187912865428,6.40658180401392e-10,DOWN Significant
APPL2,1.0973530916192868,6.653978469457865e-10,UP Significant
CHCHD7,1.1060607548340693,6.6958027606373e-10,UP Significant
